area_fips,countyname,stateabr,total_emp,private_emp,bev_emp,year,month
26139,Ottawa County MI,MI,113681,99800,369,2013,9
26139,Ottawa County MI,MI,112658,98385,369,2013,10
26139,Ottawa County MI,MI,111899,97562,365,2013,11
26139,Ottawa County MI,MI,111220,96923,372,2013,12
26139,Ottawa County MI,MI,109357,95417,358,2014,1
26139,Ottawa County MI,MI,110376,96155,362,2014,2
26139,Ottawa County MI,MI,112019,97608,358,2014,3
26139,Ottawa County MI,MI,114350,99865,370,2014,4
26139,Ottawa County MI,MI,117798,102904,382,2014,5
26139,Ottawa County MI,MI,118090,103743,415,2014,6
26139,Ottawa County MI,MI,116733,104605,421,2014,7
26139,Ottawa County MI,MI,118800,106386,419,2014,8
26139,Ottawa County MI,MI,119125,104676,413,2014,9
26139,Ottawa County MI,MI,117847,103052,423,2014,10
26139,Ottawa County MI,MI,117034,102025,426,2014,11
26139,Ottawa County MI,MI,116622,101841,440,2014,12
26139,Ottawa County MI,MI,113827,99646,415,2015,1
26139,Ottawa County MI,MI,114370,100180,416,2015,2
26139,Ottawa County MI,MI,115573,101340,417,2015,3
26139,Ottawa County MI,MI,118574,104337,447,2015,4
26139,Ottawa County MI,MI,121585,106998,442,2015,5
26139,Ottawa County MI,MI,121313,108024,455,2015,6
26139,Ottawa County MI,MI,121879,109329,455,2015,7
26139,Ottawa County MI,MI,123099,110549,478,2015,8
26139,Ottawa County MI,MI,123433,108896,463,2015,9
26139,Ottawa County MI,MI,122111,107639,461,2015,10
26139,Ottawa County MI,MI,120793,106340,449,2015,11
26139,Ottawa County MI,MI,120964,106525,451,2015,12
26139,Ottawa County MI,MI,117827,103535,439,2016,1
26139,Ottawa County MI,MI,118400,104020,449,2016,2
26139,Ottawa County MI,MI,119536,105032,443,2016,3
26139,Ottawa County MI,MI,121988,107551,510,2016,4
26139,Ottawa County MI,MI,124045,109786,544,2016,5
26139,Ottawa County MI,MI,125185,111171,561,2016,6
26139,Ottawa County MI,MI,124361,111861,565,2016,7
26139,Ottawa County MI,MI,124978,112201,572,2016,8
26139,Ottawa County MI,MI,124438,109809,510,2016,9
26139,Ottawa County MI,MI,123340,108602,698,2016,10
26139,Ottawa County MI,MI,122788,107921,682,2016,11
26139,Ottawa County MI,MI,122720,107942,676,2016,12
26139,Ottawa County MI,MI,120285,105632,652,2017,1
26139,Ottawa County MI,MI,121028,106276,647,2017,2
26139,Ottawa County MI,MI,122152,107398,632,2017,3
26139,Ottawa County MI,MI,124287,109571,627,2017,4
26139,Ottawa County MI,MI,126223,111620,648,2017,5
26139,Ottawa County MI,MI,127668,113409,646,2017,6
26139,Ottawa County MI,MI,127996,115175,642,2017,7
26139,Ottawa County MI,MI,128123,115371,657,2017,8
26139,Ottawa County MI,MI,126704,112302,629,2017,9
26139,Ottawa County MI,MI,125422,110296,617,2017,10
26139,Ottawa County MI,MI,124381,109370,627,2017,11
26139,Ottawa County MI,MI,124185,109164,603,2017,12
26139,Ottawa County MI,MI,122469,107620,588,2018,1
26139,Ottawa County MI,MI,123158,108290,593,2018,2
26139,Ottawa County MI,MI,124826,109883,591,2018,3
26139,Ottawa County MI,MI,126434,111467,621,2018,4
26139,Ottawa County MI,MI,128718,113819,614,2018,5
26139,Ottawa County MI,MI,129987,115762,635,2018,6
26139,Ottawa County MI,MI,129357,116291,635,2018,7
26139,Ottawa County MI,MI,130147,116286,640,2018,8
26139,Ottawa County MI,MI,127859,112491,642,2018,9
26139,Ottawa County MI,MI,127240,111934,628,2018,10
26139,Ottawa County MI,MI,126602,111188,618,2018,11
26139,Ottawa County MI,MI,125888,110729,615,2018,12
26139,Ottawa County MI,MI,124573,109676,593,2019,1
26139,Ottawa County MI,MI,124624,109683,581,2019,2
26139,Ottawa County MI,MI,125170,110166,587,2019,3
26139,Ottawa County MI,MI,127495,112553,589,2019,4
26139,Ottawa County MI,MI,129598,114852,621,2019,5
26139,Ottawa County MI,MI,130481,116072,627,2019,6
26139,Ottawa County MI,MI,129310,116600,641,2019,7
26139,Ottawa County MI,MI,131148,117149,624,2019,8
26139,Ottawa County MI,MI,130260,115187,607,2019,9
26139,Ottawa County MI,MI,129513,114218,606,2019,10
26139,Ottawa County MI,MI,128882,113563,611,2019,11
26139,Ottawa County MI,MI,128554,113304,603,2019,12
26163,Wayne County MI,MI,675186,591362,1459,2013,1
26163,Wayne County MI,MI,677748,592739,1456,2013,2
26163,Wayne County MI,MI,680238,595125,1436,2013,3
26163,Wayne County MI,MI,683710,598303,1472,2013,4
26163,Wayne County MI,MI,690739,605308,1485,2013,5
26163,Wayne County MI,MI,691064,607009,1486,2013,6
26163,Wayne County MI,MI,671104,592275,1563,2013,7
26163,Wayne County MI,MI,682627,604707,1583,2013,8
26163,Wayne County MI,MI,688163,604583,1561,2013,9
26163,Wayne County MI,MI,693416,609795,1482,2013,10
26163,Wayne County MI,MI,694849,611397,1459,2013,11
26163,Wayne County MI,MI,690299,606744,1452,2013,12
26163,Wayne County MI,MI,673918,592755,1459,2014,1
26163,Wayne County MI,MI,680208,597389,1452,2014,2
26163,Wayne County MI,MI,684185,601166,1404,2014,3
26163,Wayne County MI,MI,682029,598767,1497,2014,4
26163,Wayne County MI,MI,690231,606829,1492,2014,5
26163,Wayne County MI,MI,698686,616207,1520,2014,6
26163,Wayne County MI,MI,685224,609749,1607,2014,7
26163,Wayne County MI,MI,687368,612884,1612,2014,8
26163,Wayne County MI,MI,695209,614152,1572,2014,9
26163,Wayne County MI,MI,699343,617524,1564,2014,10
26163,Wayne County MI,MI,703809,621688,1563,2014,11
26163,Wayne County MI,MI,707082,625287,1568,2014,12
26163,Wayne County MI,MI,687306,608067,1534,2015,1
26163,Wayne County MI,MI,688028,607209,1481,2015,2
26163,Wayne County MI,MI,691593,610353,1493,2015,3
26163,Wayne County MI,MI,695145,613700,.s,2015,4
26163,Wayne County MI,MI,703215,621616,.s,2015,5
26163,Wayne County MI,MI,706042,624952,.s,2015,6
26163,Wayne County MI,MI,695963,619331,.s,2015,7
26163,Wayne County MI,MI,699460,624197,.s,2015,8
26163,Wayne County MI,MI,700508,619725,.s,2015,9
26163,Wayne County MI,MI,706076,625252,.s,2015,10
26163,Wayne County MI,MI,707493,626415,.s,2015,11
26163,Wayne County MI,MI,709750,628728,.s,2015,12
26163,Wayne County MI,MI,697272,617633,.s,2016,1
26163,Wayne County MI,MI,697549,616753,.s,2016,2
26163,Wayne County MI,MI,699190,617816,.s,2016,3
26163,Wayne County MI,MI,706870,625259,1629,2016,4
26163,Wayne County MI,MI,711326,629952,1678,2016,5
26163,Wayne County MI,MI,715898,634789,1723,2016,6
26163,Wayne County MI,MI,714603,638195,1461,2016,7
26163,Wayne County MI,MI,716102,640647,1452,2016,8
26163,Wayne County MI,MI,716123,635418,1465,2016,9
26163,Wayne County MI,MI,717782,637151,1430,2016,10
26163,Wayne County MI,MI,723741,642510,1428,2016,11
26163,Wayne County MI,MI,722810,641195,1421,2016,12
26163,Wayne County MI,MI,708238,628378,.s,2017,1
26163,Wayne County MI,MI,707366,626712,.s,2017,2
26163,Wayne County MI,MI,710535,629015,.s,2017,3
26163,Wayne County MI,MI,715200,633135,.s,2017,4
26163,Wayne County MI,MI,719897,637801,.s,2017,5
26163,Wayne County MI,MI,724759,642782,.s,2017,6
26163,Wayne County MI,MI,717281,639945,.s,2017,7
26163,Wayne County MI,MI,721645,645297,.s,2017,8
26163,Wayne County MI,MI,722215,640510,.s,2017,9
26163,Wayne County MI,MI,722927,640749,.s,2017,10
26163,Wayne County MI,MI,728351,646140,.s,2017,11
26163,Wayne County MI,MI,725591,643463,.s,2017,12
26163,Wayne County MI,MI,711834,630782,.s,2018,1
26163,Wayne County MI,MI,712727,630839,.s,2018,2
26163,Wayne County MI,MI,716305,633650,.s,2018,3
26163,Wayne County MI,MI,720588,637573,.s,2018,4
26163,Wayne County MI,MI,725049,642473,.s,2018,5
26163,Wayne County MI,MI,728875,646694,.s,2018,6
26163,Wayne County MI,MI,725281,648024,.s,2018,7
26163,Wayne County MI,MI,727985,650996,.s,2018,8
